timestamp,attr_day,attr_month,attr_hour,attr_minute,attr_weekday,attr_weekend,attr_day_of_year,rush_hour,attr_daylight,attr_business_hours,attr_night_hours,attr_attr_relative_humidity_0h_before,attr_attr_relative_humidity_1h_before,attr_attr_relative_humidity_2h_before,attr_attr_relative_humidity_3h_before,attr_attr_surface_pressure_0h_before,attr_attr_surface_pressure_1h_before,attr_attr_surface_pressure_2h_before,attr_attr_surface_pressure_3h_before,attr_attr_shortwave_radiation_0h_before,attr_attr_shortwave_radiation_1h_before,attr_attr_shortwave_radiation_2h_before,attr_attr_shortwave_radiation_3h_before,attr_attr_windspeed_0h_before,attr_attr_windspeed_1h_before,attr_attr_windspeed_2h_before,attr_attr_windspeed_3h_before
2022-08-14 18:58:00,14,8,18,58,6,1,226,1,1,0,0,49.0,39.0,34.0,32.0,971.7,972.0,972.4,972.8,59.0,196.0,371.0,504.0,3.4,4.7,3.5,3.1
2022-08-14 19:04:00,14,8,19,4,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:08:00,14,8,19,8,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:14:00,14,8,19,14,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:18:00,14,8,19,18,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:24:00,14,8,19,24,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:28:00,14,8,19,28,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:34:00,14,8,19,34,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:38:00,14,8,19,38,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:44:00,14,8,19,44,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:48:00,14,8,19,48,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:54:00,14,8,19,54,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 19:58:00,14,8,19,58,6,1,226,0,1,0,0,58.0,49.0,39.0,34.0,972.1,971.7,972.0,972.4,0.0,59.0,196.0,371.0,5.5,3.4,4.7,3.5
2022-08-14 20:04:00,14,8,20,4,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:08:00,14,8,20,8,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:14:00,14,8,20,14,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:18:00,14,8,20,18,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:24:00,14,8,20,24,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:28:00,14,8,20,28,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:34:00,14,8,20,34,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:38:00,14,8,20,38,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:44:00,14,8,20,44,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:48:00,14,8,20,48,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:54:00,14,8,20,54,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 20:58:00,14,8,20,58,6,1,226,0,1,0,0,63.0,58.0,49.0,39.0,972.4,972.1,971.7,972.0,0.0,0.0,59.0,196.0,6.0,5.5,3.4,4.7
2022-08-14 21:04:00,14,8,21,4,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:08:00,14,8,21,8,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:14:00,14,8,21,14,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:18:00,14,8,21,18,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:24:00,14,8,21,24,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:28:00,14,8,21,28,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:35:00,14,8,21,35,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:38:00,14,8,21,38,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:44:00,14,8,21,44,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:48:00,14,8,21,48,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:54:00,14,8,21,54,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 21:58:00,14,8,21,58,6,1,226,0,1,0,0,68.0,63.0,58.0,49.0,972.3,972.4,972.1,971.7,0.0,0.0,0.0,59.0,5.7,6.0,5.5,3.4
2022-08-14 22:04:00,14,8,22,4,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:08:00,14,8,22,8,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:14:00,14,8,22,14,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:18:00,14,8,22,18,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:24:00,14,8,22,24,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:28:00,14,8,22,28,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:34:00,14,8,22,34,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:38:00,14,8,22,38,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:44:00,14,8,22,44,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:48:00,14,8,22,48,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:54:00,14,8,22,54,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 22:58:00,14,8,22,58,6,1,226,0,0,0,1,71.0,68.0,63.0,58.0,973.0,972.3,972.4,972.1,0.0,0.0,0.0,0.0,7.5,5.7,6.0,5.5
2022-08-14 23:04:00,14,8,23,4,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:08:00,14,8,23,8,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:15:00,14,8,23,15,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:19:00,14,8,23,19,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:24:00,14,8,23,24,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:28:00,14,8,23,28,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:34:00,14,8,23,34,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:38:00,14,8,23,38,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:44:00,14,8,23,44,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:48:00,14,8,23,48,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:54:00,14,8,23,54,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-14 23:58:00,14,8,23,58,6,1,226,0,0,0,1,75.0,71.0,68.0,63.0,972.4,973.0,972.3,972.4,0.0,0.0,0.0,0.0,7.6,7.5,5.7,6.0
2022-08-15 00:04:00,15,8,0,4,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:09:00,15,8,0,9,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:14:00,15,8,0,14,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:19:00,15,8,0,19,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:24:00,15,8,0,24,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:34:00,15,8,0,34,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:39:00,15,8,0,39,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:44:00,15,8,0,44,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:48:00,15,8,0,48,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:54:00,15,8,0,54,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 00:58:00,15,8,0,58,0,0,227,0,0,0,1,79.0,75.0,71.0,68.0,971.9,972.4,973.0,972.3,0.0,0.0,0.0,0.0,7.9,7.6,7.5,5.7
2022-08-15 01:05:00,15,8,1,5,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:09:00,15,8,1,9,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:14:00,15,8,1,14,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:24:00,15,8,1,24,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:29:00,15,8,1,29,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:34:00,15,8,1,34,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:39:00,15,8,1,39,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:44:00,15,8,1,44,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:49:00,15,8,1,49,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:54:00,15,8,1,54,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 01:58:00,15,8,1,58,0,0,227,0,0,0,1,80.0,79.0,75.0,71.0,971.7,971.9,972.4,973.0,0.0,0.0,0.0,0.0,6.8,7.9,7.6,7.5
2022-08-15 02:04:00,15,8,2,4,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:08:00,15,8,2,8,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:14:00,15,8,2,14,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:19:00,15,8,2,19,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:24:00,15,8,2,24,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:29:00,15,8,2,29,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:34:00,15,8,2,34,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:39:00,15,8,2,39,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:45:00,15,8,2,45,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:49:00,15,8,2,49,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:54:00,15,8,2,54,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 02:59:00,15,8,2,59,0,0,227,0,0,0,1,81.0,80.0,79.0,75.0,971.6,971.7,971.9,972.4,0.0,0.0,0.0,0.0,6.8,6.8,7.9,7.6
2022-08-15 03:05:00,15,8,3,5,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:09:00,15,8,3,9,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:15:00,15,8,3,15,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:19:00,15,8,3,19,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:25:00,15,8,3,25,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:29:00,15,8,3,29,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:34:00,15,8,3,34,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:39:00,15,8,3,39,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:45:00,15,8,3,45,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:49:00,15,8,3,49,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:54:00,15,8,3,54,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 03:59:00,15,8,3,59,0,0,227,0,0,0,1,81.0,81.0,80.0,79.0,971.5,971.6,971.7,971.9,0.0,0.0,0.0,0.0,5.8,6.8,6.8,7.9
2022-08-15 04:09:00,15,8,4,9,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:15:00,15,8,4,15,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:19:00,15,8,4,19,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:29:00,15,8,4,29,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:39:00,15,8,4,39,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:45:00,15,8,4,45,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:49:00,15,8,4,49,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:55:00,15,8,4,55,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 04:59:00,15,8,4,59,0,0,227,0,0,0,1,81.0,81.0,81.0,80.0,971.4,971.5,971.6,971.7,0.0,0.0,0.0,0.0,6.0,5.8,6.8,6.8
2022-08-15 05:05:00,15,8,5,5,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:09:00,15,8,5,9,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:15:00,15,8,5,15,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:19:00,15,8,5,19,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:25:00,15,8,5,25,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:29:00,15,8,5,29,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:35:00,15,8,5,35,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:39:00,15,8,5,39,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:45:00,15,8,5,45,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:49:00,15,8,5,49,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:55:00,15,8,5,55,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 05:59:00,15,8,5,59,0,0,227,0,0,0,1,80.0,81.0,81.0,81.0,971.5,971.4,971.5,971.6,35.0,0.0,0.0,0.0,7.3,6.0,5.8,6.8
2022-08-15 06:05:00,15,8,6,5,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:09:00,15,8,6,9,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:15:00,15,8,6,15,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:19:00,15,8,6,19,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:25:00,15,8,6,25,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:29:00,15,8,6,29,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:35:00,15,8,6,35,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:39:00,15,8,6,39,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
2022-08-15 06:45:00,15,8,6,45,0,0,227,0,1,0,0,75.0,80.0,81.0,81.0,971.6,971.5,971.4,971.5,175.0,35.0,0.0,0.0,5.8,7.3,6.0,5.8
