,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK,timestamp
24,-2.0194447,2.3232658,-0.30591506,-0.84209794,3.5671914,0.85315406,0.106054485,1.0540316,-2.722572,2.2585251,2.149501,7.33538,2.7116005,0.24440622,4.333047,3.0326135,1.2401239,11.765119,-0.39219764,7.419276,17.608425,6.892608,12.739253,8.946945,16.491436,10.624741,3.365474,8.510778,13.517412,16.450476,11.661478,2.4759173,8.783672,-0.057050847,0.16448271,-0.16786444,6.9662275,10.682283,8.879382,7.9916906,15.445518,10.699969,12.847757,13.717027,7.5388775,5.848619,15.264853,9.244613,13.574996,15.197197,15.13834,3.6153526,8.985343,7.836137,9.4727335,6.9496984,9.39056,12.3188505,6.058835,12.1100025,11.443414,6.212945,1.8354282,3.3654802,10.499424,8.896667,8.44222,10.604195,12.256325,13.128566,13.107512,3.262395,7.7069016,12.2994175,11.831741,4.2595825,11.468463,16.091515,7.7509217,4.3659887,1.6613058,6.770547,4.506286,2022-09-10 05:50:00
25,-1.753508,2.4180973,-0.072192386,-0.602164,3.458845,0.8795055,0.18344599,1.1203725,-2.441972,2.0082595,2.101492,7.0781784,2.7160695,0.45750618,4.3143635,3.23271,1.2724527,11.794127,-0.42347005,7.1105933,17.305141,6.9455028,12.658437,9.112577,16.540638,10.385765,3.2476196,8.574138,13.667386,16.323673,11.701368,2.3951416,8.72786,-0.004786633,0.22880423,-0.22619593,7.081294,10.728159,8.929128,7.8463554,15.2534,10.685216,12.682077,13.532259,7.634197,5.81806,15.0633335,9.252661,13.604288,15.298468,15.020999,3.431358,8.930774,7.7026286,9.2084675,6.925374,9.341638,12.138898,5.9207826,12.063897,11.453785,6.26813,1.6263175,3.4793332,10.444106,8.786787,8.382173,10.846008,12.284746,13.084712,13.084634,3.2535348,7.727941,12.491289,11.875863,4.248326,11.255442,16.449417,7.8480062,4.4607286,1.5386897,6.599015,4.4966493,2022-09-10 06:50:00
26,10.148909,11.763301,10.732899,16.368526,9.457775,2.3718019,6.7997065,9.911134,4.215805,3.0937746,1.6353836,2.4643428,8.12458,6.9146905,5.2281246,10.824466,2.890781,5.9747033,3.257544,0.71142846,7.257437,4.3888574,7.022387,6.693788,10.798047,3.297733,4.8905754,2.4910905,6.5148873,8.2307825,8.278445,3.7244732,10.5584955,5.07021,8.219674,5.4134507,0.90323055,10.136349,9.822311,4.4927387,5.3142395,5.39839,9.849012,2.8640137,6.613884,6.000643,3.1210573,4.2298245,8.206445,10.912832,9.4077015,5.598966,2.1183915,8.346889,1.6941098,8.752027,4.524536,5.0063124,6.1108456,3.7485769,7.436005,4.0767508,5.9361534,6.879155,5.923932,5.2872853,3.148667,8.581839,8.48493,13.84779,10.940058,3.897235,4.7828856,4.5789223,3.3173468,10.528762,6.923544,13.247325,4.2308173,4.22343,5.9367394,3.934253,6.7475953,2022-09-12 09:32:00
27,11.572342,12.71769,11.28297,17.54838,10.180379,2.898159,7.3613086,11.006375,5.303765,3.6621246,1.7735283,2.7317,8.400161,6.6321626,4.9762764,10.381343,2.94144,5.7530026,3.3257222,0.321498,6.741511,3.7673135,5.751067,5.9213376,9.7019415,3.674608,5.511851,2.4424138,5.745477,7.6628766,7.7659054,4.087752,10.053151,5.833611,9.513848,5.9726987,0.7487205,9.3939085,9.23854,4.2751336,4.5215774,4.9366097,9.909854,2.5684402,6.9917784,5.7704096,2.7975872,3.9626868,8.202745,10.2184515,9.473443,5.8928514,2.0321298,8.333149,1.5038689,8.305066,3.5460627,4.60668,5.4888253,3.2576585,6.8077893,4.422387,6.2181187,7.578549,5.030503,4.9833055,2.9894617,7.881099,8.60999,13.582398,11.041943,3.4411106,4.3729343,3.5042322,3.0427282,10.345038,6.662333,12.307909,3.4341216,4.0046887,6.1771684,3.0344594,6.684377,2022-09-12 10:32:00
28,4.5681725,13.653638,5.880668,5.854767,14.264239,4.1092453,5.2019277,4.7704067,6.9314723,14.579616,8.788415,14.0628805,3.0251145,3.6324782,5.231065,2.7557094,3.5107858,5.6614366,4.5842853,9.751508,10.392509,0.3319131,10.54363,3.4536276,6.1706166,6.186911,6.8670845,6.586473,4.40034,11.556298,11.818228,5.2859006,13.319782,3.4677782,5.2763014,8.833005,4.397344,9.452852,6.7242265,12.654639,13.978758,8.766647,13.127741,8.634456,3.0624158,10.701164,11.492985,7.736712,11.529577,9.385734,16.318567,11.752738,8.714388,11.894935,7.571826,6.1301556,5.6270776,11.195777,8.652999,7.251432,2.524585,7.2583866,5.2996926,3.8960378,4.0762734,11.630837,4.4483814,8.364392,12.299952,13.937291,13.522853,4.0636954,7.5159,6.8004375,4.413144,5.953578,12.526812,1.9671633,5.0718803,2.445006,7.4196043,12.444529,6.4099584,2022-09-17 18:25:00
29,4.6261725,13.565254,6.061986,6.0175815,14.435326,4.0848227,5.2286963,4.812697,7.2281275,14.657962,8.936917,13.947659,2.9924645,3.7267966,5.2976236,2.7298663,3.6837394,5.416858,4.6815767,9.796015,10.439241,0.46223986,10.363083,3.5538332,6.298388,6.28345,6.819899,6.648726,4.5312834,11.833693,12.168121,5.281548,13.447694,3.4225216,5.3703384,8.551773,4.5692053,9.493701,6.7458177,12.845199,13.921636,8.883053,13.519911,8.726575,3.2975004,10.786667,11.614291,7.911613,11.572754,9.356663,16.320253,11.515825,8.673018,11.923997,7.8394713,5.9114914,5.641701,11.554512,8.569394,7.230148,2.5474923,7.548671,5.1929245,3.7529414,4.2132125,11.734746,4.44794,8.372147,12.369065,13.878171,13.52592,4.057295,7.6921396,6.7132354,4.3785944,6.055566,12.458262,2.0535176,5.321509,2.4898803,7.4522367,12.7015,6.442525,2022-09-17 19:25:00
30,2.7419763,2.3618643,3.884657,2.5994527,6.5815225,4.9010725,1.1889254,1.9358113,9.716047,8.513382,8.901471,3.8723402,1.6492866,0.5444236,5.697079,2.060442,3.7739277,4.437673,6.991925,10.054341,15.246017,6.263413,14.841222,4.0737796,11.570526,8.055446,1.591391,5.832128,7.046064,11.723284,9.039253,1.6114165,11.641156,1.726721,5.351774,3.5297904,4.094717,11.048221,10.193418,9.135767,13.728422,10.684874,11.313683,12.0880785,8.186817,12.073927,15.059088,8.794562,11.25394,16.66223,14.323372,7.162864,6.4525766,7.6301594,9.177419,4.501873,11.029333,12.319966,5.0046163,6.103433,11.366778,6.5900545,0.6638794,1.068235,7.997617,5.267562,6.410297,12.376643,10.025848,12.873839,11.639882,2.7724233,7.58088,7.921606,6.1009445,2.7136161,9.173909,9.047021,9.701407,4.4723935,1.9217924,7.6491194,6.647516,2022-09-20 23:43:00
31,1.6425823,1.6388354,2.9685357,1.4221143,6.056324,4.2953477,0.71680254,1.5844114,8.959884,7.988586,8.576377,4.0312176,1.3496025,-0.09402609,5.5419683,1.7670975,3.4281347,4.893155,6.3631353,10.150755,16.213829,6.3686604,15.34389,4.437791,12.604016,8.504486,1.5036663,6.3160667,7.803846,12.396891,8.877514,1.3941382,11.574138,1.2555659,4.862633,3.056067,4.3531814,11.282802,10.240907,9.236545,14.539889,11.244004,11.497039,13.0393,8.460307,11.89584,15.689234,9.058211,11.619283,17.417171,14.75245,6.9091005,6.590711,7.7569246,9.8574295,5.0196524,11.637973,12.56631,5.2322545,6.677926,11.882021,6.710564,0.49178502,0.8915507,8.497173,5.2890973,6.903508,12.528302,10.168406,13.244063,11.933404,2.6739163,7.81806,8.746096,6.661613,2.7797186,9.924423,9.994506,9.978517,4.589883,1.3694295,7.887068,6.560764,2022-09-21 00:40:00
32,15.515503,15.518091,15.363195,18.362156,10.476951,5.044577,9.315106,11.854885,10.324902,5.4232664,3.5848215,6.627943,9.759365,9.511324,7.832301,8.942966,5.1280584,9.613651,5.498203,1.1072482,0.95946455,5.093529,2.595435,3.5834348,2.4777992,2.329673,7.1258674,8.357016,4.0099854,5.981911,13.412184,4.6493506,5.552164,10.508081,10.307153,12.295069,7.9216704,6.067376,5.3001447,2.934702,0.43243468,7.2367043,10.443853,0.6527442,8.063749,8.328411,6.4580894,7.4358892,10.59509,5.9184566,8.98039,9.229089,5.777896,4.6563687,5.087928,6.3161263,2.6835904,3.8657053,4.810203,3.6182852,4.2921767,7.068141,7.295171,10.120774,5.5735774,8.913289,3.8901448,10.695503,12.650977,8.325777,9.089166,4.805485,6.1398277,6.9030256,4.4162006,6.609908,3.9111722,9.562474,2.2998648,4.8048563,10.565491,5.5511956,6.188373,2022-09-23 13:36:00
33,14.852418,15.002718,14.508659,17.48111,10.265743,5.4008102,8.992445,11.114961,10.363931,5.780498,3.9866006,6.92829,9.615452,8.736088,7.6714005,7.9773736,5.188438,9.488182,5.8126364,1.7252747,1.4414096,4.7304244,2.5308383,3.2218678,2.2084196,3.352676,6.7265444,7.809992,3.9202418,6.254263,14.573107,4.573198,5.133782,10.224603,9.963158,11.513819,7.4476395,6.216601,5.5009837,2.860346,1.4457382,7.032681,11.033226,0.8369559,8.523709,8.075116,6.7667923,7.1707153,10.40135,5.4518166,8.536033,9.105019,6.350272,4.5317087,5.2299995,5.927357,2.599047,4.420106,4.97795,4.094664,4.817732,6.914536,7.4184513,9.73778,5.6092615,8.864225,4.2122684,10.1969385,12.486762,8.017899,8.545686,5.3210692,5.8997097,6.2117944,4.724494,5.9036436,4.0346727,9.380107,2.0629957,5.2774487,9.86063,5.329793,6.3342395,2022-09-23 14:36:00
34,1.7143873,3.6634185,4.1308165,2.8454506,3.673652,2.6082454,1.4212875,1.3369215,0.027420312,1.2849296,0.8008629,4.3028917,3.1263142,5.575658,5.2127786,6.007605,4.440471,13.358832,1.5239518,6.350167,11.881847,6.7609887,10.778951,9.285466,17.439552,4.8401475,2.912117,6.0715003,11.989214,13.156535,17.980556,1.1811441,3.7127655,0.95424163,0.07751001,3.2179747,10.462806,9.877402,10.944211,6.301175,12.901231,11.381843,13.482065,6.6979527,11.296876,10.761411,15.804228,8.8912325,16.63284,11.541497,13.533811,6.7750173,12.808032,4.871225,9.97531,6.6740274,6.802848,9.681973,5.483634,15.25214,9.02818,4.127077,4.885145,6.180228,12.519866,11.005894,8.250602,12.869042,15.570326,9.890694,8.669375,10.560973,10.023554,14.795004,9.75517,2.8577218,8.693927,19.191803,7.0176578,9.987444,3.5538673,4.255331,5.9756236,2022-09-26 07:09:00
35,2.107261,4.0595436,4.4312024,3.1447682,3.677005,2.5593076,1.5160781,1.5962102,0.7100108,1.1865317,0.85024786,4.165792,3.0459356,5.7802625,5.0656104,6.2775106,4.368333,13.378428,1.3983774,5.984383,11.5370865,6.575871,10.757117,9.245616,17.27142,4.3403,2.823335,6.064699,11.866929,12.715464,17.387146,1.0366977,3.7083678,1.2662188,0.37870038,3.7792835,10.530011,9.936728,10.982893,6.251205,12.638588,11.486016,12.900867,6.3390474,11.068189,10.845177,15.528248,9.0224,16.727575,11.868317,13.546483,6.9319887,12.6448965,5.000803,9.4759865,6.96395,6.835821,9.095796,5.415507,15.046277,8.7474575,4.110778,4.8537073,6.3367047,12.261711,10.827027,8.083658,13.047667,15.723444,10.032924,8.657488,10.396775,10.064468,15.251981,9.714851,2.9146726,8.4082365,19.184004,6.909133,9.888882,3.4559932,4.0219874,5.8457103,2022-09-26 08:10:00
36,1.5824279,3.0192072,5.6150126,7.526206,7.6829753,2.2011962,1.7989942,4.252585,10.527492,10.924834,8.536967,3.2150173,3.3250237,4.1075416,7.145488,2.8048813,4.3853006,3.2495608,6.242379,10.155333,10.855017,9.340287,12.896409,4.6459403,12.918138,10.455827,3.6204324,10.082758,10.141642,14.023995,9.919649,1.6901282,10.164926,2.8906515,7.183393,6.0878763,6.1693735,10.355788,10.303608,7.1341953,12.495054,12.216441,12.763904,10.818473,9.831638,14.208253,19.017517,11.088902,10.4095335,14.737264,15.467158,8.212021,7.2709904,5.098297,10.984851,4.9208856,10.096173,13.428845,7.2639456,6.888749,13.160771,7.0646935,3.3788114,3.8903973,12.026845,4.4641676,5.662816,11.040762,11.282581,13.001248,9.991335,5.4330497,9.477179,9.065628,5.413041,4.1522894,11.59547,10.948978,11.10408,8.757729,4.8615623,11.900633,5.5315413,2022-09-29 03:14:00
37,1.6202139,3.034843,5.6588926,7.561301,7.6806316,2.227097,1.8107315,4.2853513,10.577531,10.958146,8.55167,3.2040854,3.3527403,4.1307373,7.17118,2.8356218,4.4005837,3.2351854,6.2632284,10.163638,10.844977,9.36347,12.864734,4.6282244,12.886134,10.4570875,3.6283536,10.0872,10.125824,13.992019,9.865785,1.6737572,10.169974,2.8978727,7.218919,6.1325974,6.156709,10.34493,10.293349,7.137418,12.468873,12.211905,12.747566,10.818922,9.841216,14.227822,18.987957,11.098397,10.374369,14.778831,15.455138,8.210567,7.2642074,5.077168,10.957589,4.912568,10.082182,13.408704,7.2643642,6.863545,13.172399,7.062678,3.37833,3.9088702,12.024361,4.4182434,5.6633916,11.037117,11.278764,12.994839,9.971917,5.4281216,9.475765,9.046942,5.389324,4.1507463,11.590735,10.939727,11.078281,8.77113,4.8892107,11.884891,5.528344,2022-09-29 04:10:00
38,11.720976,12.233861,9.689283,13.732421,8.610303,4.8075104,5.94509,7.8404317,17.240795,8.803384,5.589189,3.7587762,4.02744,7.034038,2.8990896,5.280847,6.579453,4.263972,7.2269263,6.474988,6.176825,3.947373,6.257152,3.6605132,9.47597,4.822786,4.2805686,4.809444,4.876132,10.741815,19.21094,2.834113,5.690595,10.677872,11.568736,8.152702,6.660842,9.844805,11.3915615,8.196355,8.366811,10.253426,17.450325,-0.29593813,11.2149105,10.429695,10.282679,9.833443,14.675097,7.660095,10.721169,8.301878,6.520915,9.0796795,7.391988,6.4813514,4.1644382,8.6488,5.8810596,7.834762,5.290298,9.205058,10.96703,4.947181,9.733301,12.886617,3.9066763,8.571338,12.792172,10.044543,8.310934,9.894873,10.338215,10.3775215,5.186856,8.518052,4.2517405,9.783752,9.206848,8.528053,6.27959,9.693792,6.033755,2022-10-01 19:27:00
39,10.700562,11.43417,9.043659,12.751959,8.455482,4.2431192,5.4826903,7.16349,17.01788,8.890407,5.6406837,3.7371845,3.653261,6.9868875,2.899971,5.1236014,6.2306366,4.258311,7.0229692,6.76267,6.5419984,4.264087,6.4986153,4.2905097,10.244763,5.0334105,4.331201,5.18606,5.6062922,11.389776,19.381735,2.7656994,5.8387794,9.909655,10.992069,7.8503966,7.1301455,10.103065,11.098701,8.465266,8.938045,10.678254,17.710272,0.499627,11.458094,10.756675,11.02062,10.116731,14.762085,8.285022,11.124572,8.080239,6.800221,9.197187,8.181449,6.41282,4.5768094,9.434814,6.1197195,8.479846,5.715499,9.615422,10.587702,4.8153768,10.28863,13.073025,4.1446786,8.821967,12.742918,10.323121,8.500449,9.980137,10.826053,10.936752,5.4847445,8.62461,4.9726315,10.530137,10.006823,9.014896,6.101909,10.462236,5.889552,2022-10-01 20:27:00
