,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK,timestamp
24,-0.19325686,3.659469,0.6499126,2.553491,0.57739043,-1.3005122,-0.27221495,0.17770799,4.703514,3.3738647,2.2942584,7.9406753,1.8151097,3.381301,-1.1567497,1.5867481,0.17809826,10.922756,-1.8812191,1.9651049,24.332878,9.739075,19.951372,10.959368,21.184294,7.1541896,2.8401747,12.852912,17.532295,17.129398,12.664256,-0.14732718,10.223811,0.095636055,0.7688816,-2.0289164,11.825963,8.685943,7.8259916,12.528126,13.556571,11.941695,2.9366577,16.905478,5.461998,10.085408,11.1621685,11.309541,7.065799,13.475514,14.667522,3.655237,5.205692,7.357999,6.138525,9.539116,4.3693767,13.873556,14.668845,9.195605,16.96359,7.086348,0.4491842,6.0304985,8.72237,11.840365,12.255075,8.583687,10.039116,10.958508,9.532688,4.006246,8.28828,15.519497,16.202333,4.9957457,8.269787,14.236132,12.643971,0.8593189,4.1115284,8.876679,7.1397686,2022-09-10 05:50:00
25,0.17841673,3.8633063,1.047262,3.0010953,1.185705,-0.6767705,-0.5331207,0.36301118,5.1455336,3.483565,2.2044237,7.7382574,1.6188257,3.5313544,-1.4677706,1.51653,0.0020886585,11.007294,-1.936845,1.5643193,24.59608,9.865402,20.273993,11.209098,21.510592,6.9383855,2.7442055,13.412129,17.558594,17.201954,13.177418,-0.038533457,10.028626,0.062818214,0.73484594,-1.912886,12.019569,8.528434,7.9827704,12.677871,13.501355,11.703465,2.798152,16.753971,5.479533,9.923866,11.289983,11.328351,7.311112,13.705604,14.332734,3.4310849,4.943658,7.41627,6.140492,9.43969,4.3952127,14.113737,14.595961,9.17473,16.900389,7.427873,0.71810293,6.0954,8.860386,11.815924,12.363008,8.576556,10.223711,10.941339,9.789386,3.9812682,8.219776,15.744231,16.209545,5.064356,8.248457,14.291004,12.8697405,1.0086076,4.0137033,8.850641,7.1562953,2022-09-10 06:50:00
26,8.350954,10.074788,14.7943125,14.189793,12.311438,6.5454082,7.2291203,8.182672,3.6401532,5.1311636,1.8245039,2.0207977,8.1188,12.259059,11.081607,10.516209,2.3105707,2.8391566,1.7466397,-0.31593627,6.7787924,2.6323855,7.9111843,12.096969,12.351797,4.632919,4.6095805,4.19701,4.254466,10.560046,12.251029,6.3008733,10.524679,4.547542,7.85699,5.4157743,2.274835,13.983314,7.9099283,5.83153,3.9096127,2.640448,1.8612194,2.162159,4.580756,5.4437804,0.4967082,9.086626,7.017354,14.520843,6.3261857,3.2988272,4.4799767,12.671337,0.5140728,7.6301646,10.256786,-0.81640923,2.5658526,2.9734874,4.2653728,5.5500646,13.97595,6.6960897,13.047592,7.616525,2.8870308,3.9488492,5.202034,13.08206,7.1500597,9.236996,0.21743262,4.0739584,0.003919311,16.017595,3.5032568,8.890173,4.2955,3.2627714,7.421597,5.290873,9.138554,2022-09-12 09:32:00
27,8.443253,10.5697775,14.887264,14.049121,13.48527,6.6878033,7.802845,9.327167,3.488654,6.3540297,2.9018788,2.7372131,8.972386,12.978965,10.956983,11.189653,1.4848182,3.6872451,1.7996264,-0.916701,7.705607,2.4717624,6.97165,9.663381,10.292658,3.8760757,5.9829173,4.2828336,3.247739,8.660818,11.745145,6.5836735,9.94675,4.162543,7.8463426,5.848303,1.821072,13.161226,7.6725755,4.745068,2.580928,3.336532,1.2994616,2.2510824,4.2034616,6.7243743,0.39281017,8.9086485,7.56961,13.835117,7.0973115,4.481675,5.778229,11.921811,0.8324083,7.488019,9.046018,-1.492094,2.0910635,3.5760133,3.363424,5.340175,13.794559,7.2616625,12.510988,6.5266895,2.8094087,3.753073,4.857656,12.134229,7.2722216,9.692878,0.36400902,3.9911864,-0.2565022,16.325035,3.4539726,8.816374,3.2905898,3.5865657,7.5324435,4.991414,8.4333725,2022-09-12 10:32:00
28,5.8424425,14.012533,3.2720523,6.6862464,15.254907,3.0561187,1.7771055,3.1055877,10.515985,13.330856,8.483346,14.984867,1.3705063,0.6752689,3.1151195,1.7890744,1.8242564,6.323873,4.7007766,5.731644,6.317638,0.8009494,10.305749,4.344458,7.222368,3.3040657,6.6488366,4.366742,3.8995168,10.096514,12.261829,4.9530063,11.5687,2.3148184,3.4478953,9.095243,4.808398,9.671134,8.341903,13.283973,17.73612,8.40389,14.887316,7.8060145,0.7860644,9.162385,10.441044,7.807273,13.036611,10.80676,19.931555,9.952612,10.598244,12.474571,6.130059,5.8858156,1.2636143,10.854421,6.3010325,7.372344,3.6133595,10.353871,7.1316476,3.6524053,5.623801,10.7377,5.2097645,9.427961,12.65824,14.000129,13.710104,4.7293634,9.278764,9.265424,6.1123304,7.695178,11.628855,2.571031,5.4607706,0.66742605,10.358682,13.796207,3.878278,2022-09-17 18:25:00
29,6.0567927,14.37631,3.0454388,6.5319395,15.540794,3.2056854,1.5607809,3.2614949,10.182109,13.120615,8.068904,15.256927,1.3596182,0.36575928,3.4419289,1.3435252,2.1460388,6.305555,4.629194,5.915507,5.787137,0.63777333,10.860682,4.5233526,7.1707826,3.29874,6.8990407,4.8299294,4.3993244,10.676695,12.049383,4.8834977,11.73787,2.3196776,3.3029895,9.080058,5.3626556,9.466301,8.35303,13.577606,18.273373,8.304773,14.798065,7.993847,0.43262863,9.474164,10.627676,7.663023,12.779385,10.854393,19.958412,9.764351,10.765819,12.700832,6.353397,5.9548564,0.93691504,10.629117,6.3876886,7.582488,3.290033,10.245098,7.259456,3.7972498,5.4490347,10.612292,5.455287,9.025263,12.793068,14.148465,13.657731,4.7026997,9.359921,9.999851,6.0810084,7.8765955,12.133374,2.085839,5.5952334,0.79639834,10.700189,14.081641,4.0441875,2022-09-17 19:25:00
30,1.1268587,-0.46273977,1.6514282,1.2733387,12.69948,13.15442,0.33974212,5.3331017,13.9660225,9.947679,5.3150196,0.4280939,2.803108,0.60837126,1.5081067,-2.467074,2.6095154,2.6133728,9.808896,12.231971,24.67627,3.4014013,19.876537,5.3436728,14.950938,8.185757,2.9110408,6.698456,6.1405106,10.159028,10.6190195,5.283379,6.1880445,-1.6687974,-1.3158692,7.665861,7.7571263,13.837302,7.112127,12.705272,18.513569,9.0142975,4.317206,7.4285083,6.98652,11.186294,15.431675,12.144557,14.624856,22.058174,8.31198,7.349482,5.3968797,7.05134,12.834098,2.8782609,16.600084,12.956978,3.278936,5.29226,15.397086,12.899895,3.3139408,5.508452,6.6311617,4.5354376,7.1749544,10.726734,12.164,12.328646,12.334628,4.87897,4.3837833,11.193782,0.85671276,3.6661522,4.2878737,5.4997377,8.588246,6.300825,-0.46409127,6.9863873,7.650374,2022-09-20 23:43:00
31,0.3744831,-0.9436653,1.2548609,1.7086385,11.932244,12.149957,0.23665087,4.4586215,13.449123,9.893776,4.772574,0.42382288,2.2221944,0.48656836,1.0367098,-3.2352977,1.5725541,2.4443727,9.13546,12.999448,24.619692,3.4097397,19.2868,6.0013986,15.283413,8.115196,2.492846,7.3544416,6.1593213,10.540346,10.801845,4.9583282,5.841406,-1.7669455,-1.6001781,7.929662,8.124905,13.896228,6.5039105,12.994672,19.068502,10.240232,4.976878,8.341894,7.575782,10.689596,15.298469,12.848424,14.46625,22.550966,8.823411,7.7415166,6.331377,7.194751,12.795676,3.3363776,17.20443,13.769799,3.7583296,4.644018,15.91929,13.1728115,2.8013513,5.11376,6.995632,5.261259,7.2249947,11.600689,12.724192,12.342089,12.24138,4.6752253,4.7991734,11.531644,1.0928036,3.5231411,4.2599363,6.0145802,8.319483,6.7811904,-0.9266317,7.765497,7.2262077,2022-09-21 00:40:00
32,18.948925,21.329315,18.48587,23.748823,13.698582,8.932862,8.848639,8.922664,17.89725,6.7553186,2.336375,-0.16735934,19.496151,15.369773,6.279034,8.550434,2.4835324,8.622871,2.6823595,-0.82487553,5.057333,1.2043207,2.4295936,8.772074,10.065966,3.360146,1.2434797,10.341521,3.6717331,12.301239,19.954052,1.5244079,0.30433798,3.592532,6.142193,10.390895,11.823088,5.81409,11.669583,4.553389,0.40479952,10.01641,7.406653,2.3756456,4.8178406,0.54769146,6.5410614,10.921161,7.4937444,11.892866,10.139325,7.5796027,10.526866,2.26577,5.26499,7.0931373,1.8140446,7.5812874,1.1188717,6.2298317,10.311626,6.702031,7.0831485,9.817713,1.3666861,6.7758293,-1.0913544,9.282078,14.898334,6.2763333,11.829798,7.1553392,8.397616,2.9170485,-1.8794683,6.342331,0.20048907,8.328186,1.1610364,1.1590636,10.826367,8.377211,6.3442183,2022-09-23 13:36:00
33,20.811375,22.4067,19.527838,25.133888,13.663908,8.718187,10.187463,8.963155,18.31506,8.808781,4.183247,-1.3022761,20.395073,15.241093,5.143981,8.426188,3.1696405,6.972273,2.5934649,-0.7847319,5.968532,2.4975002,2.950686,7.721161,10.52337,4.124762,1.0536406,10.260966,2.939173,10.981938,18.614141,1.6128924,1.3821502,3.9883268,6.2024155,10.763067,9.547021,6.0448604,11.904496,4.893682,1.9730536,9.684851,7.55698,2.3305945,4.325308,1.2346472,6.5253606,10.789856,8.533333,12.133359,12.053385,8.238534,8.88911,2.4832363,4.501086,6.796028,2.1968737,8.672296,1.5951838,6.023443,11.119452,6.9317336,6.658509,9.107825,1.2596546,6.213901,-1.3944529,8.155477,15.502218,6.606608,11.896899,6.559533,7.465432,1.1519004,-2.7714381,5.591072,-0.44656083,7.200721,2.0295153,1.0686982,10.264049,7.995287,5.722871,2022-09-23 14:36:00
34,1.9707296,2.9437037,4.2453794,4.7291074,14.877917,5.8802586,1.2945493,0.7534359,2.0368276,1.5058502,2.228725,7.5498047,1.5953896,7.624237,2.9549656,9.294775,4.864169,14.464415,1.5884465,8.601945,13.32895,6.1162114,14.969845,10.2603035,18.153175,4.1543565,4.9711967,2.3476684,9.210843,12.009938,18.093945,-0.15989518,2.137501,1.6608778,3.206301,2.2484639,16.217155,10.250241,10.405658,3.773973,11.993894,9.387204,11.781725,3.6762118,13.259757,13.768095,14.458815,12.280147,13.518272,11.268967,13.061473,6.23239,14.044011,3.760476,8.578868,5.4932523,8.059966,8.65746,10.24508,17.165049,8.477337,-1.0842204,8.620767,8.786831,14.882331,14.197068,8.634168,11.443603,12.359736,8.8983755,8.767056,14.434954,5.8213773,16.306229,9.70022,1.4992235,4.9931407,19.089518,12.305974,7.885014,0.4836,3.306243,7.014916,2022-09-26 07:09:00
35,1.9116716,3.2151372,4.686319,4.986255,15.260529,6.312155,1.0205611,0.68205154,3.1370595,1.7952094,2.1299605,7.4350996,1.8641803,8.115294,3.3346577,8.98764,4.587626,14.634405,1.3065584,8.407011,13.9017105,6.1239486,15.223864,10.868121,18.376783,3.8340545,4.369508,2.674981,9.269413,12.544014,18.563643,-0.10191799,2.5256164,1.2957872,2.7773013,2.2019465,16.63156,10.044559,11.085282,3.859125,12.0300665,9.761029,11.395113,4.2252436,13.001227,13.903373,14.777738,12.109985,13.548979,11.520137,12.920309,6.137396,13.619171,3.5745053,8.669646,5.6671553,7.9184165,8.600007,9.899437,17.224771,8.120633,-1.403965,8.664003,9.050321,15.034916,14.055296,8.733853,11.411365,12.434281,9.116334,9.011073,14.479277,5.965163,16.272854,9.570882,1.8053358,5.0178285,18.572233,12.1007595,7.639384,0.57646567,3.5443838,7.292257,2022-09-26 08:10:00
36,1.8302689,2.0090253,3.5618296,10.083426,4.7351794,0.8520648,2.8637176,-0.36995214,17.900658,10.89583,5.844941,1.6011729,9.596163,11.253959,12.278199,0.03226706,4.9803586,-0.34587768,9.979942,8.09434,7.5099344,5.9906516,13.338703,5.127151,14.210417,4.066788,5.681438,10.409381,15.657663,15.861305,9.662728,-1.0237365,14.205105,8.040268,11.736264,-1.5030345,5.8363023,12.640584,12.126018,6.320519,7.59119,7.6604023,7.208014,12.540885,9.138884,18.902554,18.125631,11.5213785,7.7405314,17.406357,18.380154,12.252435,6.409172,7.398441,13.359242,6.431479,13.655618,9.168957,5.323258,6.9454727,13.403949,2.1711686,5.0933886,4.3244605,11.080811,9.123688,2.0812707,10.570496,6.3833766,12.61406,6.148368,11.104151,7.536776,8.027382,11.460576,2.5969124,10.561204,10.293152,14.129827,8.211232,7.180663,16.789885,6.6104507,2022-09-29 03:14:00
37,1.7912395,2.0399868,3.5332947,10.065899,4.719476,0.820136,2.7700672,-0.45796746,17.727722,10.867216,5.8707757,1.6200523,9.604873,11.203691,12.221115,-0.010754142,4.95078,-0.37456515,9.939104,8.168974,7.502527,6.0042434,13.459448,5.1818056,14.287855,4.1495004,5.6922193,10.404545,15.743134,15.808653,9.510259,-1.0436327,14.277476,7.9972386,11.695149,-1.5255657,5.916934,12.617866,12.234281,6.3594146,7.6757174,7.7040777,7.147204,12.63162,9.218007,19.012432,18.119179,11.506215,7.733601,17.57796,18.401447,12.2015915,6.404703,7.4015455,13.412612,6.3287625,13.63144,9.204608,5.337568,7.010556,13.332572,2.1782382,5.0745177,4.3470583,11.066495,9.114966,2.0724947,10.518004,6.3410935,12.585214,6.1453047,11.198483,7.525436,8.053983,11.366254,2.6046617,10.50303,10.242567,14.077152,8.197588,7.1769876,16.82669,6.55534,2022-09-29 04:10:00
38,18.75694,15.522453,9.8734045,13.939043,6.17049,0.82089216,7.782228,15.047008,17.816591,4.972639,6.1283035,2.8343763,1.0530746,4.9969997,6.7795553,8.037994,6.014546,4.1386247,8.882269,0.082009144,-2.3710568,3.802982,4.8684382,3.4391062,9.268919,0.29879066,2.6567864,2.9282222,1.7852212,4.134116,21.091537,1.8609471,6.0763035,6.859785,8.392681,12.210599,10.785099,8.0085535,9.218074,7.711592,10.636006,11.511279,16.304028,1.6919802,8.770484,3.6282763,12.520566,7.331751,15.542058,6.6268997,16.310703,11.827331,1.0040251,2.05844,5.3076754,11.375345,7.1231093,1.5001086,8.44576,5.088624,11.469393,7.9819655,12.476085,7.368231,13.451406,14.606594,0.8158474,9.368359,13.081889,10.500572,4.9977255,11.077419,9.685931,15.194575,3.2583878,8.017307,3.769178,6.478372,15.7962055,9.314262,12.960472,12.412386,6.974865,2022-10-01 19:27:00
39,17.879948,15.074373,9.940595,13.397381,6.2964597,0.55253106,7.3844256,14.300469,17.212828,5.410835,5.974808,2.8533878,0.60424405,5.4754577,6.9843426,7.9296165,6.188565,4.526234,8.716742,0.7260724,-2.0692089,3.6903,4.616866,4.1046553,9.916582,0.20444743,2.1570215,2.910334,2.2332227,5.0625577,21.806013,1.9732726,6.1875157,6.6148324,8.333302,11.669303,10.976972,8.4557295,9.11604,7.8166356,10.920904,11.735626,16.660622,1.7370366,8.846397,4.0563507,13.036491,7.425927,16.027802,7.0177073,16.815556,11.702527,1.0677345,1.7156758,5.96139,11.52381,7.776805,1.2646703,8.764989,5.6726227,11.512841,8.3243065,12.562191,7.4210334,14.405065,14.935353,1.2360687,10.436475,12.9113655,10.8177595,5.001219,11.161632,9.538504,15.567666,3.3861601,8.104454,3.806549,6.9555707,16.069359,9.235656,12.678988,12.603729,6.7627587,2022-10-01 20:27:00
