,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
24,-1.7404188,3.2669213,0.023597479,0.37014267,-1.4126194,-1.6643684,-0.3742219,-0.3360225,3.2709465,4.105312,1.9923326,8.2747135,2.6294675,2.6729488,-2.1422985,1.6571128,-0.72023845,11.7993355,-1.7075253,3.7365491,24.199837,7.9300213,19.707901,12.0211935,20.385561,8.795993,3.2317216,12.374967,18.739868,16.938774,12.66101,0.23346797,11.067051,-3.4168909,-1.7202294,0.9772284,11.454895,7.9749312,9.315379,12.53369,14.901127,10.351737,3.3967352,16.852379,6.384892,9.342219,11.512892,11.036217,7.513098,14.21571,15.493336,3.2912326,7.333444,8.538296,5.6308327,7.465618,5.079531,16.940243,12.295246,11.874815,16.186026,7.0027366,1.3600962,6.994425,10.439303,8.867573,13.77871,8.280148,11.05908,12.157198,9.115872,3.3768718,7.9285626,14.079921,14.43743,5.767334,8.876913,16.20788,13.853629,0.75331855,2.5719786,11.366907,6.8932424
25,-1.5795077,3.3738222,0.23437941,0.56979245,-1.3712041,-1.6613417,-0.40225706,-0.22084008,3.5878668,4.0110607,1.8951808,8.335996,2.6415007,2.7666001,-2.1549923,1.6749365,-0.69921994,11.767542,-1.7198699,3.5029757,23.9043,7.641322,19.880442,11.922172,20.39717,8.4507265,3.304715,12.430628,18.720573,16.957811,12.520027,0.31755248,11.106059,-3.4692574,-1.6791546,1.0628111,11.404913,7.966416,9.484257,12.491942,14.828275,10.2165,3.432818,16.480154,6.1971755,9.407401,11.436139,10.946038,7.512705,14.213447,15.348142,3.3260338,7.355829,8.658841,5.5102344,7.4413576,5.0065284,16.916143,12.308004,11.713621,16.068573,7.0819674,1.3327401,7.109311,10.317116,8.985848,13.814488,8.348876,10.892808,12.135737,9.283143,3.3655941,7.932896,14.255112,14.5715475,5.8033657,8.920456,16.281471,13.96932,0.7943921,2.661268,11.35488,6.916965
26,8.7237215,9.762938,11.961947,16.280893,13.724371,7.414497,5.9256825,8.627564,2.2524614,2.1395574,-2.0064561,4.05221,9.515937,13.011301,7.4569626,11.645168,3.098482,4.4873514,1.7405787,-1.5769148,6.0634155,3.2080553,9.278507,14.6485,17.526426,7.0188885,3.6060083,2.368503,8.11208,7.515259,9.964007,5.8138227,11.927295,7.31791,7.4941096,5.2789617,5.849295,13.679299,8.989317,5.9532905,9.11544,-0.60128176,3.3416262,4.4058323,3.6832519,3.3073366,2.0935664,9.131449,7.641128,13.344166,7.3441625,4.602462,4.383621,11.37573,1.3348094,9.178624,12.285748,0.98478436,1.426955,5.37236,5.725234,5.820684,14.180388,6.4489737,12.299233,7.859441,1.3806497,6.030418,8.514357,14.289353,8.552315,7.5848722,1.3421061,1.4610144,1.9094683,14.408408,5.08051,9.811382,5.7907076,-0.33665454,9.3377695,6.176014,9.604079
27,8.096336,8.913031,11.170707,16.752132,14.416044,7.7147455,6.3867846,8.999852,2.62534,2.4346292,-2.288076,3.140877,9.828224,13.137211,6.6971273,11.198315,2.7859418,5.693246,1.8921585,-0.45208195,6.766766,2.9528809,10.46462,13.904888,17.438974,6.7812433,4.748118,2.7036424,8.472851,7.168446,10.958129,6.2573543,12.610514,8.114862,7.501158,6.0514793,6.6252055,13.469586,9.612446,5.522356,9.085709,0.3376001,1.8732697,4.351407,3.8488598,4.4004183,2.6003919,8.70532,7.7356224,13.828243,7.87129,5.7687116,4.795426,10.680909,1.1673728,9.1842575,11.628223,1.3878508,2.0314233,5.912758,5.85244,5.203945,13.68072,7.297509,11.507173,7.414549,1.8982061,6.637318,9.444736,14.10269,8.624716,7.077065,0.84321094,2.393253,1.8251307,14.18425,4.6079774,10.34427,5.4003735,-0.01163448,8.406875,6.0430064,8.966539
28,2.799159,13.396482,5.420356,3.3957596,15.780775,4.0211906,2.0213091,4.1529026,9.060577,13.675055,8.804781,16.299051,1.1520042,2.2896118,3.2810988,3.0912983,0.7818465,5.9862933,1.7610719,5.729806,6.9559555,0.024060745,11.136044,6.845244,9.646447,3.915598,7.714661,3.851906,4.336748,9.916574,12.165072,5.5987053,13.527766,1.7615227,1.6989928,10.928089,4.2342415,10.380629,8.306708,13.475297,18.578232,7.7610674,14.51596,8.466252,1.6263478,8.829621,10.891021,8.648631,14.571654,12.377247,16.894817,10.928556,10.587892,14.945911,7.5921702,5.497512,2.0309129,12.681572,5.1294723,9.532674,1.5586412,7.7353725,7.464114,3.496574,6.046007,11.255991,3.613386,6.849946,14.239484,14.383646,15.237451,6.962092,8.756384,7.6280885,5.0402803,8.533752,12.006001,3.2198038,5.4238567,3.570827,11.248497,14.848407,4.3802147
29,3.2264972,13.883886,5.822359,3.6938026,15.928623,3.9560616,1.9612786,4.0681124,8.142922,13.446145,8.52636,15.953073,0.98513836,2.3592234,3.232081,2.7908723,0.68398976,5.6190567,1.6760888,5.8557334,6.18093,0.1892382,11.151988,6.8616405,9.925253,4.384663,7.5863204,4.559532,4.9381514,10.3243065,12.15147,5.507133,13.500768,1.8826747,1.5708519,11.015286,4.28868,10.54919,8.478892,13.609874,18.923466,7.639151,14.565129,8.61283,1.4939902,8.504259,11.227483,8.792072,14.795329,12.854403,17.278515,11.218109,10.911935,15.561023,7.7718487,5.487323,2.1539538,13.017575,4.8752303,9.481029,1.5693529,7.6190777,7.4779644,3.1918848,6.33657,11.414489,3.4774983,6.237686,14.69666,14.691169,15.437531,7.1091795,8.784749,7.698809,5.040211,8.506373,12.271289,3.5178409,5.4996033,3.749442,11.48971,15.295679,4.2426076
30,0.4689332,-1.0473261,0.34734693,0.43448374,12.109575,11.345886,0.544121,3.0096087,14.693418,8.743383,6.008101,0.48743865,7.5003743,3.1715868,6.7742634,0.13121101,3.9697015,4.494069,11.974477,11.177254,25.37463,1.5474964,19.736456,6.060773,14.208198,9.847753,1.2113518,6.27968,5.414498,12.130804,9.908673,3.3131132,6.635705,-2.941785,0.43064123,6.675273,7.844837,14.769684,8.766745,9.04109,19.259884,10.195047,5.2912855,9.822085,6.148537,9.130722,16.04304,10.977388,12.03367,21.194983,9.357119,5.4676685,6.920214,7.8343225,10.608242,5.9798985,17.548416,11.454648,4.1181607,6.749915,17.229046,10.048794,4.6430464,6.118249,8.063399,2.8183784,7.2772875,13.281673,10.263601,13.165767,11.812871,5.744597,5.093023,11.442881,2.1801217,3.2373722,5.941411,7.0538683,7.9285035,5.232563,-0.72378194,8.769275,7.3996406
31,-0.4906372,-1.7358232,-0.37246937,-0.4077566,10.94028,10.550472,0.43694535,2.5864487,14.939147,8.539232,5.7573013,0.7466287,7.284717,2.9344022,5.9791455,-0.04539922,3.3451006,4.6283793,11.322906,11.271984,26.125643,1.6883076,19.360733,6.370049,14.552306,9.652432,1.0650407,6.245456,5.7310667,12.000093,9.977654,3.2824073,6.7923594,-2.8484652,0.5541921,6.8229036,8.244897,15.134828,8.615861,9.326445,20.143,11.221551,5.3551936,10.588349,6.711897,8.861405,16.132772,11.665983,11.992018,21.330193,9.7883415,5.849769,7.237549,7.8707995,11.30049,6.507299,18.227404,11.619705,4.1397276,7.0082507,17.62119,10.296363,4.745084,6.1929054,8.705748,3.171471,7.3978095,13.631674,10.423175,13.499456,11.812413,5.415762,5.20948,11.608751,2.668925,3.4484909,6.3605237,7.828717,8.164451,5.079012,-0.67038095,9.125227,7.703398
32,14.387899,18.431026,20.753662,20.915056,11.395985,5.7399416,5.9736485,10.98001,18.558863,3.2452888,1.1376538,2.482166,14.357168,14.312707,7.53043,6.785084,3.4048293,10.135168,1.4362683,1.3361585,7.126059,1.3875853,3.7694736,10.314678,11.250439,3.9592938,1.8692718,7.6140776,-0.33543593,15.292785,17.136612,2.1635408,3.7567596,6.4012604,8.34634,9.674059,12.938637,8.460315,11.352454,4.4107585,5.0263963,10.218801,9.210816,-0.08766198,3.8350956,3.0090296,9.01161,12.519062,7.7787,8.386285,6.8026023,10.944974,14.232185,2.3503642,8.75535,3.2248697,3.6033344,7.8277364,-0.7672386,4.9855614,9.179908,7.9281306,3.7175293,12.382341,-0.18952069,8.680908,1.9519683,12.580912,17.825205,8.6881,14.763767,7.9126935,8.623339,4.007224,-0.19322205,7.8855844,3.189904,8.95996,-1.0583622,1.9747695,11.059944,8.452816,6.639672
33,14.536934,18.406792,20.032148,19.361414,11.879155,6.7594643,5.727923,10.434609,18.523565,4.254308,1.7445706,1.8088346,13.382923,13.517101,7.9187264,6.335462,3.491769,9.953129,2.6752446,2.6463215,8.614059,0.6326746,3.4564333,9.558323,11.46694,4.4922304,2.2779386,7.851912,0.051004604,15.295948,19.503338,2.6654882,4.0697427,5.200184,7.318292,9.18667,11.867702,9.403842,11.860725,4.906438,6.60955,10.665909,10.581386,0.25760937,4.981026,2.5247362,8.737738,11.373077,8.860669,9.212484,8.548713,9.694864,14.623882,2.1344593,7.8271575,3.2456746,3.6473782,7.48559,-0.27857873,6.387337,8.8436985,8.008834,4.7529984,11.356048,0.39921573,9.661104,2.1946023,12.429476,18.220861,9.456021,14.998389,6.891866,8.300368,4.22434,-1.1856236,8.076895,3.3411088,9.116312,-0.8538549,1.5472485,10.572441,8.727289,7.1561956
34,1.3137752,1.6794105,2.1026576,1.940953,13.710021,5.30761,0.0109469,1.8774177,2.1751518,0.9630882,2.3750215,7.0099573,0.45064756,6.3823175,4.06439,8.5074005,3.5048344,16.76818,0.7252585,7.8633394,14.927109,3.3907275,16.201902,9.934439,20.394842,6.587826,5.076237,2.8048708,9.884977,12.599516,17.489494,0.5246716,3.7968173,0.5981224,1.302736,1.9381292,15.417257,10.376785,11.194452,4.024515,13.613201,8.485987,12.527336,4.6231823,13.880371,14.008513,14.184229,10.952695,13.802666,12.423246,13.523295,6.4308352,16.534636,3.698076,9.011171,3.2247512,8.810637,10.1683035,9.751762,18.460749,8.2382965,0.81011665,6.3313513,9.283112,14.817846,14.010605,8.789975,9.951714,12.914681,8.496166,9.68444,15.326522,5.8976784,15.168368,9.575051,2.2623785,6.8475075,19.313772,12.986332,8.720397,0.10020313,3.0060768,6.667531
35,1.3382689,1.5453349,2.3784482,2.3184998,13.94204,5.867085,-0.048982233,1.9322451,3.007436,1.0908892,2.0321014,6.715106,0.6928498,6.599364,4.164811,8.273053,3.4146879,16.967798,0.93142956,7.928872,15.556181,3.563648,16.4421,10.160753,20.316858,6.172024,4.9643507,2.6977584,9.794371,12.67583,17.884962,0.7757972,3.9331102,0.76754063,1.1126499,2.185274,15.396722,10.540975,11.251236,3.7499437,13.585236,8.555514,12.355235,4.3339605,13.744773,14.235413,14.167816,10.915896,13.963268,12.375574,13.231483,6.2845993,16.931227,3.6640246,8.785717,3.1170309,8.826539,10.215817,9.056558,18.496054,8.045304,0.91641843,6.195385,9.429255,14.516986,13.479909,8.874965,10.577423,13.357366,8.535581,9.863001,15.055376,5.79893,14.799972,9.378102,2.409739,6.679711,19.247267,12.44769,8.8301325,-0.21360579,2.745996,6.749283
36,-0.6566943,-0.7066107,2.8352506,9.147944,4.4963875,-0.98014283,2.840803,2.1905122,16.395222,12.455501,6.973666,0.30886427,10.531553,12.417038,11.598879,1.9173387,6.0338025,3.4745145,8.098602,9.049918,7.1148214,4.097836,13.724151,5.33711,15.648714,6.6008224,4.1400924,13.862119,14.758927,14.442349,7.8406625,1.380156,17.024115,5.713663,8.226952,-0.027740702,6.6284385,12.015716,12.716032,6.479401,12.796186,8.044805,9.157791,10.841356,8.790863,18.93897,18.255966,11.397358,10.053881,17.48621,19.474297,11.470311,6.15595,7.0760255,15.380465,2.4671147,13.698166,10.191976,5.0242114,7.2557306,11.388071,3.9301183,3.5741694,6.492831,15.075887,6.266219,2.5773058,9.3597355,8.483459,12.222405,8.431002,9.666687,5.0174985,8.371885,7.0306435,5.1976404,10.317643,10.211338,15.952078,8.391804,8.0396385,16.0744,5.563147
37,-0.5946983,-0.69966316,2.7977297,9.148075,4.482499,-0.98484015,2.8664203,2.2109804,16.337093,12.386034,6.9732018,0.19046147,10.546938,12.339138,11.593224,1.8727516,6.057262,3.4982998,8.1113405,9.137659,7.1734,4.093505,13.738181,5.3147836,15.719676,6.736267,4.1406593,13.906722,14.811353,14.53728,7.737635,1.3744061,17.021929,5.763427,8.280532,-0.046620592,6.6817374,11.989689,12.761131,6.497454,12.865246,8.063113,9.161768,10.9349575,8.779373,18.907719,18.261654,11.364051,10.090135,17.569515,19.427534,11.48642,6.2009444,7.086571,15.467541,2.406303,13.650078,10.220014,5.049707,7.3324895,11.481326,3.9218779,3.5431564,6.5279503,15.04179,6.2197433,2.5760813,9.327076,8.52587,12.19766,8.455523,9.750695,5.0353565,8.37326,6.990023,5.206888,10.288261,10.210273,15.916377,8.410866,8.0180435,16.114887,5.5262804
38,15.541221,14.59281,9.534089,12.137983,8.468418,5.4520206,9.442425,11.817332,13.540216,5.5983496,3.6250458,1.6226707,3.3814447,4.9189835,4.5318975,9.541878,6.3476405,2.106995,7.089684,0.4587386,2.085106,0.6237792,3.1667244,5.094602,8.203541,-1.2901713,5.1507726,3.325211,5.748147,6.24537,23.005512,3.4965444,8.723187,5.9881344,9.022319,14.007231,5.9890113,9.374749,9.903396,8.782585,12.455153,8.808207,14.508838,0.75208354,6.1807084,1.3620502,11.607829,8.05681,18.46055,6.4907517,17.111057,9.105427,2.574847,5.097587,5.000591,7.9124894,6.067851,3.5892031,4.9386272,9.122274,11.841116,6.481683,15.369477,8.918771,12.213258,12.521652,5.042658,10.87768,14.87165,11.683109,6.842903,8.503008,7.828895,13.2704115,0.0043137036,8.712008,2.2354622,6.428809,13.298571,8.011744,11.148514,13.516749,5.373953
39,13.94842,13.986879,8.875407,10.650108,8.047535,4.8336005,8.391054,10.996569,11.0394945,4.892374,2.7278612,0.8898217,3.5583692,5.39668,5.2375116,9.251774,6.104039,2.574905,6.634234,1.0498006,3.221184,0.8361969,3.0542831,5.6888084,8.724191,-1.9472326,4.684275,3.790474,7.200478,8.018713,23.444626,3.3671753,8.916,4.879477,7.9003806,13.114864,6.648705,9.7840805,9.65824,8.842388,12.366749,9.674373,14.718372,1.1937563,6.4172354,1.9337686,12.09258,7.917675,18.45693,7.028865,17.676132,8.750369,2.4589293,5.186088,6.0871525,7.686594,6.780111,3.479209,4.9369097,10.235055,11.587483,6.49812,14.844098,8.685626,13.293594,12.410546,5.1787505,11.650782,14.783067,11.874558,6.5510473,8.626484,8.039575,13.85317,0.0069081746,9.011296,2.5674772,7.0354776,13.215604,8.4674015,10.913863,13.7950535,4.9882236
