,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
LIDL - VOJKOVA CESTA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708984,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124626,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
ŠPORTNI CENTER STOŽICE,3.6948994618596642,3.6948994618596642,3.6948994618596642,3.6948994618596642,6.0399093410273945,3.6948994618596642,3.3238421958037643,3.1086495886371175,3.6948994618596642,3.6948994618596642,2.6163727506756507,3.6948994618596642,4.294248282262142,3.6948994618596642,3.7490017275027325,3.6948994618596642,3.3877832649547925,3.6948994618596642,2.9614513965850975,2.820673446347843,2.673961342196663,21.45653951317059,6.923581860635498,3.6948994618596642,3.326158411247876,4.0029755108550695,3.6948994618596642,3.6948994618596642,3.6948994618596642,3.6948994618596642,0,6.066133856743669,3.2141588039999487,2.8185942763096077,3.6948994618596642,3.6948994618596642,4.730932735501692,6.3579338739576,6.578625395205868,5.951885097743913,3.6948994618596642,0.8169062112458612,0.48664978719788227,2.0563535247604467,2.7362915955412634,2.6522893971643304,3.6948994618596642,3.530196300087517,4.08320335453631,4.455081561477457,4.622267061176411,4.635525363793958,4.02435253675973,2.1284359799195958,3.8477087805374253,1.9936498595369356,3.659835576336558,3.401615437898464,2.346500631100962,3.6948994618596642,11.956363713506141,2.7446350536738295,2.607248797894837,4.904236151668797,5.513669205898408,4.106023573237305,3.207695651331045,2.714459018662282,5.111827765330015,5.747024314516317,7.772698034099397,7.210321989758423,3.5400346926498782,3.6948994618596642,5.942976399964603,5.637894557944668,3.6948994618596642,5.0626425711674345,3.6948994618596642,3.6948994618596642,3.6948994618596642,3.6948994618596642,6.975998263521892
KOPRSKA ULICA,2.5166775233079313,2.5166775233079313,2.5166775233079313,2.5166775233079313,10.297465293587427,2.5166775233079313,2.864134129744269,3.021155962589137,2.5166775233079313,2.5166775233079313,3.9584617296055584,2.5166775233079313,1.7816471074786908,2.5166775233079313,3.0979654365590097,2.5166775233079313,3.3632614646587298,2.5166775233079313,3.1270488245687593,3.3864345000724247,3.944464861340524,16.30590008657371,1.1025964039222553,2.5166775233079313,4.599478866709746,2.0831177007265516,2.5166775233079313,2.5166775233079313,2.5166775233079313,2.5166775233079313,6.066133856743669,0,5.9921636390303785,6.060868256823044,2.5166775233079313,2.5166775233079313,1.7501343332580035,1.354791552991909,1.616761871892752,1.114725687367884,2.5166775233079313,6.494503870539408,6.542702185295619,4.468508347963922,3.971520880023691,3.9349334370574884,2.5166775233079313,5.068467110614777,5.7614624714073415,6.18044767179639,5.130383774431394,2.5979784862200264,2.293133074938255,5.125787752974747,3.4254602073468603,5.304209697313837,4.067752179843795,4.543209496362591,3.740031669248583,2.5166775233079313,14.207550098004528,4.816784572956659,5.511020159212873,1.2039037630806109,1.8582637269132936,3.946483457968584,5.33997516821476,8.777642106720052,7.0542670863431445,7.786642792346761,10.528464328726697,3.9592670606252716,6.334174836929941,2.5166775233079313,2.1882988929171563,2.3884005578242533,2.5166775233079313,1.0782819410857718,2.5166775233079313,2.5166775233079313,2.5166775233079313,2.5166775233079313,4.213733478934375
MERCATOR CENTER ŠIŠKA,4.614187025352247,4.614187025352247,4.614187025352247,4.614187025352247,4.306481523906111,4.614187025352247,4.368524962139809,4.124753370687052,4.614187025352247,4.614187025352247,4.53020160815019,4.614187025352247,4.668679775569502,4.614187025352247,5.273762464049263,4.614187025352247,5.029057399141853,4.614187025352247,3.4697296057180846,3.029825905908072,2.277090677086348,22.272183141457344,7.076972767765467,4.614187025352247,5.716021025750579,4.186097381798534,4.614187025352247,4.614187025352247,4.614187025352247,4.614187025352247,3.2141588039999487,5.9921636390303785,0,5.824410799671414,4.614187025352247,4.614187025352247,5.5020267268996985,6.895606089827468,5.660274479204162,5.310253535274964,4.614187025352247,2.7005244778757227,3.289046420050746,4.258617957726354,4.7008913784019475,4.55717608296392,4.614187025352247,6.111014149259525,6.844484717971815,7.290094269907707,7.089732493807327,3.5406080407694147,3.747290842648402,4.817836425429367,5.601562544035226,1.3832332374016156,5.770362685324474,1.4707278787284936,3.607007333938679,4.614187025352247,9.160120530186836,1.2579403804570854,5.449128884391919,5.202749569770282,4.551967268677131,2.255526595046982,0.6589225044486849,4.86314233204455,8.07506606459612,8.776598814270935,10.962365312650261,8.691611048213193,0.41428632174655616,4.614187025352247,4.721405262920772,4.343595099871676,4.614187025352247,5.369958628966471,4.614187025352247,4.614187025352247,4.614187025352247,4.614187025352247,8.627809773611709
CITYPARK,3.6337576961708984,3.6337576961708984,3.6337576961708984,3.6337576961708984,8.809026359198798,3.6337576961708984,3.3674950753532866,3.3363442967591124,3.6337576961708984,3.6337576961708984,2.2292076211027423,3.6337576961708984,4.456570789639075,3.6337576961708984,2.9764634885283665,3.6337576961708984,2.69824624457266,3.6337576961708984,3.7747081399409823,3.9833818423474674,4.370048659983664,19.72829532562331,6.537560251122698,3.6337576961708984,1.5607731676819236,4.46909956185733,3.6337576961708984,3.6337576961708984,3.6337576961708984,3.6337576961708984,2.8185942763096077,6.060868256823044,5.824410799671414,0,3.6337576961708993,3.6337576961708993,4.332941507466406,5.725733363507787,7.174986667885107,6.452869418057084,3.6337576961708993,3.614278819036012,3.0610859418542877,1.959343867385789,2.1560029642242773,2.239897760031516,3.6337576961708993,1.299381942941867,1.4118363602204,1.6838134211586648,2.234454359380094,5.830476966326675,4.855824476081371,1.1658653940670634,2.7280526026336394,4.456443361339842,2.142279818223863,5.505065504850728,3.006904957943393,3.6337576961708993,14.767023684238158,4.98034289582488,0.5683664109602152,4.896899188301095,6.369388330219106,5.930125080744378,5.626850865817793,4.249298094852084,2.29481796640305,2.958240864084295,5.262422291026183,5.502754605375283,6.198717800890526,3.6337576961708993,6.898619026550524,6.7118924033951215,3.6337576961708993,4.993387804166156,3.6337576961708993,3.6337576961708993,3.6337576961708993,3.6337576961708993,5.128565794794482
BTC CITY/DVORANA A,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124626,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
BTC CITY ATLANTIS,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124626,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
TRNOVO,1.0453297294459147,1.0453297294459147,1.0453297294459147,1.0453297294459147,9.7251067618888,1.0453297294459147,1.4112422707846999,1.643962893529314,1.0453297294459147,1.0453297294459147,2.332342530533216,1.0453297294459147,0.9011399567277897,1.0453297294459147,1.3574021355406374,1.0453297294459147,1.652344303206688,1.0453297294459147,2.092895685655969,2.501707543272294,3.2336773004287007,16.93624096511029,2.2728169787509738,1.0453297294459147,2.850682259931594,1.3791371225132092,1.0453297294459147,1.0453297294459147,1.0453297294459147,1.0453297294459147,4.730932735501692,1.7501343332580035,5.5020267268996985,4.332941507466406,1.0453297294459147,1.0453297294459147,0,1.6270322160719148,3.1217054985610226,2.420283070648581,1.0453297294459147,5.298205879243357,5.217582506875003,2.8916799236652455,2.3115618502016537,2.3036180619370765,1.0453297294459147,3.318712420374163,4.02371540345424,4.454363018486152,3.450521680344849,2.8741913581211347,1.9645574892128295,3.463578062701281,1.676058321852174,4.483078228906723,2.3184816716764693,4.2209889046256315,2.4114862710286324,1.0453297294459147,14.341263641056159,4.244880225128507,3.7933083935954395,0.7601053831901166,2.7382959318188047,3.932349130057511,4.910371919887408,7.383699845625283,5.342890906307424,6.0891890313522445,8.826654381634064,3.2796218625020015,5.896083396269828,1.0453297294459147,3.2540454976654103,3.260679957568218,1.0453297294459147,0.7624194961106817,1.0453297294459147,1.0453297294459147,1.0453297294459147,1.0453297294459147,3.331948059072115
P+R BARJE,2.6684641091055146,2.6684641091055146,2.6684641091055146,2.6684641091055146,11.180874600742065,2.6684641091055146,3.0370416772253574,3.2646753152730716,2.6684641091055146,2.6684641091055146,3.9094698902982197,2.6684641091055146,2.260836494634997,2.6684641091055146,2.8227109633154015,2.6684641091055146,3.1698153322764244,2.6684641091055146,3.63803230107651,4.005931399177944,4.688197719085782,15.406687726280065,0.9044661146487452,2.6684641091055146,4.1730940847421,2.723008723710047,2.6684641091055146,2.6684641091055146,2.6684641091055146,2.6684641091055146,6.3579338739576,1.354791552991909,6.895606089827468,5.725733363507787,2.6684641091055146,2.6684641091055146,1.6270322160719148,0,2.9367682401884303,2.46728122374938,2.6684641091055146,6.917667760807946,6.844583107017891,4.484532363808665,3.8639321447666157,3.8780984641341525,2.6684641091055146,4.560972295852309,5.127582894284496,5.48594121380832,4.35012086125145,3.7576089000494783,3.1622867349668002,4.987492739828479,2.999779989993853,6.002595651447999,3.5945969070043646,5.511599908179825,4.033847298959193,2.6684641091055146,15.422238747137287,5.65919513250184,5.224527235134807,1.6932071749981896,3.167066087527249,5.040176961255571,6.267497562872828,9.003447252427142,6.293894752184396,6.977770165606409,9.700001280888971,2.6190512653526015,7.268867022799297,2.6684641091055146,3.536107681844942,3.71180730703261,2.6684641091055146,1.5256874662320856,2.6684641091055146,2.6684641091055146,2.6684641091055146,2.6684641091055146,2.9086461947300437
P + R DOLGI MOST,3.545992652147203,3.545992652147203,3.545992652147203,3.545992652147203,9.854543918260612,3.545992652147203,3.8121066397356302,3.8785238182978663,3.545992652147203,3.545992652147203,4.9598307927524905,3.545992652147203,2.7232416160065203,3.545992652147203,4.349063797193965,3.545992652147203,4.5327913280071686,3.545992652147203,3.681358506788307,3.75815390542885,4.0552972308788,17.071022260003716,2.377524450505578,3.545992652147203,5.842714370790879,2.7444777895157926,3.545992652147203,3.545992652147203,3.545992652147203,3.545992652147203,6.578625395205868,1.616761871892752,5.660274479204162,7.174986667885107,3.545992652147203,3.545992652147203,3.1217054985610226,2.9367682401884303,0,0.7258765200390513,3.545992652147203,6.828502707016332,7.018982126143479,5.369987157577517,5.019790305734415,4.944970065817851,3.545992652147203,6.346272241126207,7.100687233558986,7.548775585899802,6.571905733899935,2.153996545466271,2.5594659287046833,6.11924585461027,4.739650046902488,5.344372628785234,5.369369679379439,4.204470614542845,4.443943119401615,3.545992652147203,13.116242513864009,4.674082174056031,6.607960585228302,2.3889897997332374,1.1339212425171215,3.4151567819289466,5.0083873175427325,9.259440575445472,8.44907506006886,9.202638128117034,11.93425319106527,5.555696294388769,5.929342291163116,3.545992652147203,0.9954104784670446,1.3589636204579443,3.545992652147203,2.3593216066445204,3.545992652147203,3.545992652147203,3.545992652147203,3.545992652147203,5.826475044942608
BONIFACIJA,2.821739600231667,2.821739600231667,2.821739600231667,2.821739600231667,9.575110930778461,2.821739600231667,3.093814373295923,3.1693678565821126,2.821739600231667,2.821739600231667,4.242081294862449,2.821739600231667,1.9985833146951588,2.821739600231667,3.6253796928675146,2.821739600231667,3.806914946380914,2.821739600231667,3.017839853479165,3.1377679694636793,3.5162739553490763,17.15411744755522,2.1044039334825606,2.821739600231667,5.1171891860894565,2.0441367750249326,2.821739600231667,2.821739600231667,2.821739600231667,2.821739600231667,5.951885097743913,1.114725687367884,5.310253535274964,6.452869418057084,2.821739600231667,2.821739600231667,2.420283070648581,2.46728122374938,0.7258765200390513,0,2.821739600231667,6.250292036458697,6.4035079294855795,4.664190351723947,4.298706900407207,4.226468513057073,2.821739600231667,5.621499692356614,6.378954863927902,6.8293650340343195,5.865324454205057,1.774569249603046,1.9320084807388522,5.40539634604565,4.019398842982374,4.846911637370835,4.646849096648574,3.839571221949164,3.76180046688714,2.821739600231667,13.185159902671552,4.235484481778091,5.886337902757567,1.6754736037787963,0.8303583923645913,3.1249544509310403,4.65150429716494,8.650911648169723,7.732017416027989,8.488024234989512,11.216678470288388,5.0557944844897,5.613619859080944,2.821739600231667,1.0757398277726082,1.308558351267233,2.821739600231667,1.6598372979459728,2.821739600231667,2.821739600231667,2.821739600231667,2.821739600231667,5.286250539375045
ANTONOV TRG,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0.0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124626,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
BRATOVŠEVA PLOŠČAD,4.252876242649815,4.252876242649815,4.252876242649815,4.252876242649815,5.223490720849703,4.252876242649815,3.8896834534223035,3.654477650090714,4.252876242649815,4.252876242649815,3.3288739100531433,4.252876242649815,4.761030248356342,4.252876242649815,4.430931851955788,4.252876242649815,4.079313937887247,4.252876242649815,3.369725043082117,3.132752065253089,2.7884879220834278,22.13622644373655,7.417200380229449,4.252876242649815,4.126114804184524,4.411389590497842,4.252876242649815,4.252876242649815,4.252876242649815,4.252876242649815,0.8169062112458612,6.494503870539408,2.7005244778757227,3.614278819036012,4.252876242649815,4.252876242649815,5.298205879243357,6.917667760807946,6.828502707016332,6.250292036458697,4.252876242649815,0,0.6224299440595363,2.7980771504675457,3.463368432034614,3.3646759383874345,4.252876242649815,4.344582681772163,4.89825040209953,5.2645074067004085,5.435108250931429,4.773775378680094,4.324893488282411,2.940598537419624,4.571875570010429,1.734427502159074,4.432707409405906,3.2238327285101867,2.887051181528516,4.252876242649815,11.190310168353184,2.550444005916566,3.4228700824706957,5.378681044726899,5.722582934029446,4.020121271117361,2.8451133615116557,2.479639557655163,5.900909967772175,6.517066357122743,8.441723301227603,7.93904211147522,2.969736478281963,4.252876242649815,6.102620053022468,5.769820736629624,4.252876242649815,5.544280200041357,4.252876242649815,4.252876242649815,4.252876242649815,4.252876242649815,7.725530323255041
BS4-STOŽICE,4.181307400621183,4.181307400621183,4.181307400621183,4.181307400621183,5.748235675176883,4.181307400621183,3.810330927802095,3.5942784046968494,4.181307400621183,4.181307400621183,3.0869591453908414,4.181307400621183,4.774188379258914,4.181307400621183,4.224997941262244,4.181307400621183,3.862145642726462,4.181307400621183,3.4293847100535504,3.2664426163687823,3.057549936340051,21.926597307682954,7.40773379065998,4.181307400621183,3.728952917511894,4.473847935718817,4.181307400621183,4.181307400621183,4.181307400621183,4.181307400621183,0.48664978719788227,6.542702185295619,3.289046420050746,3.0610859418542877,4.181307400621183,4.181307400621183,5.217582506875003,6.844583107017891,7.018982126143479,6.4035079294855795,4.181307400621183,0.6224299440595363,0,2.51848070379415,3.201124247110276,3.122773779858385,4.181307400621183,3.8924362299441655,4.388866713491486,4.731651851505892,4.987819632663809,5.038565211662467,4.472477960042897,2.5103267224531525,4.31025186468431,2.2033493226901344,4.093760010036924,3.6697251042081502,2.8307822991696536,4.181307400621183,11.791497656869943,2.9988121936104917,2.9251543469223393,5.385639522496988,5.9409447524537775,4.420557056029681,3.377246217631589,2.2488722007739956,5.331288721028754,5.928932028366455,7.820253140521004,7.666158917314217,3.5753540907283963,4.181307400621183,6.356188938225079,6.041534518489246,4.181307400621183,5.54490624442587,4.181307400621183,4.181307400621183,4.181307400621183,4.181307400621183,7.4208053087730095
SAVSKO NASELJE 2-LINHARTOVA CESTA,1.9524080473447698,1.9524080473447698,1.9524080473447698,1.9524080473447698,7.873795157749677,1.9524080473447698,1.6092463496625624,1.495939905936807,1.9524080473447698,1.9524080473447698,0.5854901182192285,1.9524080473447698,2.7250344562037063,1.9524080473447698,1.7314046793837758,1.9524080473447698,1.3645764408124808,1.9524080473447698,1.8254978218860642,2.025859853629128,2.4715997195624673,19.409231730622654,5.160978456958046,1.9524080473447698,1.4668108377972284,2.6257513199917986,1.9524080473447698,1.9524080473447698,1.9524080473447698,1.9524080473447698,2.0563535247604467,4.468508347963922,4.258617957726354,1.959343867385789,1.9524080473447698,1.9524080473447698,2.8916799236652455,4.484532363808665,5.369987157577517,4.664190351723947,1.9524080473447698,2.7980771504675457,2.51848070379415,0,0.683211434540716,0.6198716633581941,1.9524080473447698,1.8565112076995365,2.6237478055375765,3.092497433322453,2.844695684159242,3.88095351793058,2.9375635719442657,0.7985925508298816,1.7921401746157481,2.8871028476797482,1.6520273521956799,3.6634649351905497,1.0477990910442971,1.9524080473447698,13.40018477404869,3.223849983791024,1.4210972455399926,3.264718211790654,4.480477137957899,4.003470120602133,3.9267797528366417,4.5464115803876215,3.946735228214914,4.697203312965917,7.182310595029418,5.154308242868462,4.663722007408695,1.9524080473447698,4.997106970098124,4.786984170149625,1.9524080473447698,3.396143970745398,1.9524080473447698,1.9524080473447698,1.9524080473447698,1.9524080473447698,4.928416249700787
SAVSKO NASELJE 1-ŠMARTINSKA CESTA,1.486909290146108,1.486909290146108,1.486909290146108,1.486909290146108,8.473679539597372,1.486909290146108,1.2121908176701772,1.2050602035987035,1.486909290146108,1.486909290146108,0.17087176033516244,1.486909290146108,2.3061066465578266,1.486909290146108,1.0651752927159348,1.486909290146108,0.7011607721115617,1.486909290146108,1.7670365669784849,2.093638457317688,2.6955787091731556,18.726093131423504,4.581933071083721,1.486909290146108,1.1021541761736564,2.320122662080219,1.486909290146108,1.486909290146108,1.486909290146108,1.486909290146108,2.7362915955412634,3.971520880023691,4.7008913784019475,2.1560029642242773,1.486909290146108,1.486909290146108,2.3115618502016537,3.8639321447666157,5.019790305734415,4.298706900407207,1.486909290146108,3.463368432034614,3.201124247110276,0.683211434540716,0,0.1472604291656211,1.486909290146108,1.598734799669753,2.4211307316510027,2.90693384779517,2.4189510450511933,3.769711147472862,2.749400701014902,1.1566744782408187,1.1118273403501375,3.366082863196873,1.0735908430680163,3.9214668441499447,1.159332873168823,1.486909290146108,13.860993419308864,3.5749618261930762,1.5883510395380085,2.7806565440337168,4.228127555120456,4.124599392065795,4.299167397570119,5.212244487398678,3.8099071601785672,4.580957460668235,7.185180716723071,4.478205976441133,5.113102896371892,1.486909290146108,4.762627520302593,4.5970304439284355,1.486909290146108,2.8935354293424718,1.486909290146108,1.486909290146108,1.486909290146108,1.486909290146108,4.26479817154129
SITULA,1.431226534268867,1.431226534268867,1.431226534268867,1.431226534268867,8.348252458943403,1.431226534268867,1.1328843028801536,1.100729976700883,1.431226534268867,1.431226534268867,0.035950925250853465,1.431226534268867,2.2420981101949704,1.431226534268867,1.111974299921193,1.431226534268867,0.7453265286719097,1.431226534268867,1.6348652045974383,1.9525652946433238,2.5489183679123135,18.804645593524906,4.576433573709824,1.431226534268867,1.2460757357991818,2.229222730071771,1.431226534268867,1.431226534268867,1.431226534268867,1.431226534268867,2.6522893971643304,3.9349334370574884,4.55717608296392,2.239897760031516,1.431226534268867,1.431226534268867,2.3036180619370765,3.8780984641341525,4.944970065817851,4.226468513057073,1.431226534268867,3.3646759383874345,3.122773779858385,0.6198716633581941,0.1472604291656211,0,1.431226534268867,1.737839432502123,2.5586865738134463,3.044128837868249,2.566177431574387,3.6507852836897623,2.639045222726582,1.1940874165780127,1.207893950245832,3.226045348804818,1.2145215719967604,3.7746375693185312,1.0125803689568065,1.431226534268867,13.717132377472161,3.4281861781666456,1.6715865894163344,2.7375824452492297,4.1322741324417,3.983452016160283,4.152671407896781,5.165896549983601,3.944239522721901,4.714205847640282,7.307501036464248,4.574397987688519,4.969658595280283,1.431226534268867,4.664308327537779,4.490968909230663,1.431226534268867,2.856843236244627,1.431226534268867,1.431226534268867,1.431226534268867,1.431226534268867,4.371928555337768
ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,0.0,0.0,0.0,0.0,8.766546470958161,0.0,0.3716511225862538,0.5989007301391305,0.0,0.0,1.4519002913923256,0.0,0.8233414373770169,0.0,0.9527328541908056,0.0,1.0148341570103085,0.0,1.1446273508450895,1.585448301149379,2.3411378738665722,17.957727095865966,3.2487618739824984,0.0,2.331978029668011,0.9590852936174964,0.0,0.0,0.0,0.0,3.6948994618596642,2.5166775233079313,4.614187025352247,3.6337576961708993,0.0,0.0,1.0453297294459147,2.6684641091055146,3.545992652147203,2.821739600231667,0.0,4.252876242649815,4.181307400621183,1.9524080473447698,1.486909290146108,1.431226534268867,0,2.8498092613262163,3.6451147262576944,4.117322030419188,3.307911752004733,2.5844988726692772,1.5302204344124626,2.625133363195776,1.390795162647598,3.5042042634289614,1.935811520739091,3.4502732097809687,1.3663034341733618,0.0,13.614176846355296,3.361549188268592,3.068884394295926,1.3135475817618834,2.8341117587467513,3.339623846244988,4.062497412097022,6.3664106840775965,5.034145673498466,5.805280656020016,8.494655461311737,4.077427619686644,5.0196604802108435,0.0,3.376273757218849,3.2641059620446597,0.0,1.443999391351413,0.0,0.0,0.0,0.0,4.030325092350666
